used_dim_red_weights,cid,pid,activity,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba,latent_prob_delta_ratio
False,5280793,P11473,1,0.22916598618030548,0.11732883006334305,0.08275365829467773,0.9857636233400374
False,5280793,O15528,1,0.22916598618030548,0.40160873532295227,0.3090905547142029,0.9857636233400374
False,5280793,Q07973,1,0.22916598618030548,0.20761509239673615,0.2651442289352417,0.9857636233400374
False,2950,P08659,0,0.17295746505260468,0.344820499420166,0.35981860756874084,0.8842879251090662
False,2950,BAC78638,0,0.17295746505260468,0.9082691073417664,0.5957255959510803,0.8842879251090662
False,2950,Q99VQ4,0,0.17295746505260468,0.2710307538509369,0.35687056183815,0.8842879251090662
False,2950,CAA97545,0,0.17295746505260468,0.5074974894523621,0.297163724899292,0.8842879251090662
False,2950,O95372,0,0.17295746505260468,0.3503328561782837,0.35935768485069275,0.8842879251090662
False,1549008,P08659,0,0.245901957154274,0.344820499420166,0.1745440661907196,0.9759312003482326
False,1549008,CAQ07474,0,0.245901957154274,0.019460299983620644,0.04165417701005936,0.9759312003482326
False,1549008,Q9F4F7,0,0.245901957154274,0.3591480553150177,0.16888582706451416,0.9759312003482326
False,1549008,1DE9_A,0,0.245901957154274,0.3375876247882843,0.15057329833507538,0.9759312003482326
False,1549008,P05177,1,0.245901957154274,0.5360651612281799,0.39220431447029114,0.9759312003482326
False,1549008,1ME3_A,0,0.245901957154274,0.48573383688926697,0.1538817137479782,0.9759312003482326
False,1549008,Q92206,1,0.245901957154274,0.2968014180660248,0.1840417981147766,0.9759312003482326
False,2116,P08659,0,0.4695863425731659,0.344820499420166,0.7185500860214233,0.9859558638605505
False,2116,XP_717710,0,0.4695863425731659,0.6103458404541016,0.543653130531311,0.9859558638605505
False,2116,CAQ07474,0,0.4695863425731659,0.019460299983620644,0.20406389236450195,0.9859558638605505
False,2116,CAQ07474,0,0.4695863425731659,0.019460299983620644,0.20406389236450195,0.9859558638605505
False,2116,Q9F4F7,0,0.4695863425731659,0.3591480553150177,0.6613665223121643,0.9859558638605505
False,2116,Q9F4F7,0,0.4695863425731659,0.3591480553150177,0.6613665223121643,0.9859558638605505
False,2116,AAQ89316,0,0.4695863425731659,0.4914073348045349,0.8350323438644409,0.9859558638605505
False,2116,Q99VQ4,1,0.4695863425731659,0.2710307538509369,0.6983774304389954,0.9859558638605505
False,2116,P65502,0,0.4695863425731659,0.4307977855205536,0.6544139385223389,0.9859558638605505
False,2116,P78417,1,0.4695863425731659,0.28395146131515503,0.8110808730125427,0.9859558638605505
False,2116,1ME3_A,0,0.4695863425731659,0.48573383688926697,0.5579046607017517,0.9859558638605505
False,2116,P49638,1,0.4695863425731659,0.49618348479270935,0.7830874919891357,0.9859558638605505
False,2116,P23743,1,0.4695863425731659,0.3094238340854645,0.6896047592163086,0.9859558638605505
False,2116,P62714,1,0.4695863425731659,0.7241698503494263,0.6744992733001709,0.9859558638605505
False,3062316,P08659,0,0.034756653010845184,0.344820499420166,0.032625485211610794,0.9857314283824368
False,3062316,Q9UNQ0,1,0.034756653010845184,0.257004052400589,0.03337949886918068,0.9857314283824368
False,3062316,Q06203,1,0.034756653010845184,0.35364654660224915,0.02428261563181877,0.9857314283824368
False,3062316,P08684,1,0.034756653010845184,0.6870488524436951,0.3514302670955658,0.9857314283824368
False,3062316,P29320,0,0.034756653010845184,0.10329005122184753,0.013848479837179184,0.9857314283824368
False,3062316,P51451,0,0.034756653010845184,0.4388449788093567,0.07005666196346283,0.9857314283824368
False,3062316,Q52WX2,0,0.034756653010845184,0.4662960469722748,0.03548489511013031,0.9857314283824368
False,3062316,P04798,1,0.034756653010845184,0.3761443793773651,0.062307342886924744,0.9857314283824368
False,3062316,P05177,1,0.034756653010845184,0.5360651612281799,0.07491441071033478,0.9857314283824368
False,3062316,P08183,1,0.034756653010845184,0.2055407166481018,0.08829860389232635,0.9857314283824368
False,3062316,Q16678,1,0.034756653010845184,0.33382999897003174,0.06028510630130768,0.9857314283824368
False,3062316,P31513,1,0.034756653010845184,0.23028802871704102,0.0733565017580986,0.9857314283824368
False,3062316,P57059,0,0.034756653010845184,0.07517966628074646,0.02050068788230419,0.9857314283824368
False,3062316,Q13705,0,0.034756653010845184,0.09878510981798172,0.042805466800928116,0.9857314283824368
False,3062316,Q9Y6R4,0,0.034756653010845184,0.11742498725652695,0.1171933189034462,0.9857314283824368
False,3062316,Q8IVH8,0,0.034756653010845184,0.05978265777230263,0.019831102341413498,0.9857314283824368
False,3062316,Q12851,0,0.034756653010845184,0.09988240897655487,0.04496085271239281,0.9857314283824368
False,3062316,P36507,0,0.034756653010845184,0.18970604240894318,0.026599852368235588,0.9857314283824368
False,3062316,P54756,1,0.034756653010845184,0.2094774842262268,0.019454874098300934,0.9857314283824368
False,3062316,Q9H0K1,0,0.034756653010845184,0.09961052238941193,0.028048517182469368,0.9857314283824368
False,3062316,Q09013,0,0.034756653010845184,0.6015368103981018,0.06015190854668617,0.9857314283824368
False,3062316,Q9H1R3,0,0.034756653010845184,0.10662110149860382,0.018985219299793243,0.9857314283824368
False,3062316,Q08345,0,0.034756653010845184,0.25070032477378845,0.04395029693841934,0.9857314283824368
False,3062316,P07948,1,0.034756653010845184,0.24861416220664978,0.020169559866189957,0.9857314283824368
False,3062316,P54753,0,0.034756653010845184,0.15407048165798187,0.024620547890663147,0.9857314283824368
False,3062316,Q16539,1,0.034756653010845184,0.34378352761268616,0.024122068658471107,0.9857314283824368
False,3062316,Q16832,0,0.034756653010845184,0.0740126520395279,0.017216503620147705,0.9857314283824368
False,3062316,Q8TDR2,0,0.034756653010845184,0.2459961324930191,0.04782639443874359,0.9857314283824368
False,3062316,P06239,1,0.034756653010845184,0.18905815482139587,0.021852456033229828,0.9857314283824368
False,3062316,Q9Y4K4,0,0.034756653010845184,0.05498029664158821,0.01737469621002674,0.9857314283824368
False,3062316,Q9Y2K2,0,0.034756653010845184,0.07356272637844086,0.022272391244769096,0.9857314283824368
False,3062316,P16234,0,0.034756653010845184,0.10569865256547928,0.027297157794237137,0.9857314283824368
False,3062316,P42680,0,0.034756653010845184,0.07685434073209763,0.01164997462183237,0.9857314283824368
False,3062316,Q13882,0,0.034756653010845184,0.3505394458770752,0.06320414692163467,0.9857314283824368
False,3062316,Q59H18,0,0.034756653010845184,0.08106569945812225,0.025184951722621918,0.9857314283824368
False,3062316,Q99640,0,0.034756653010845184,0.30116304755210876,0.03675827011466026,0.9857314283824368
False,3062316,Q6DT37,0,0.034756653010845184,0.3919377624988556,0.12235752493143082,0.9857314283824368
False,3062316,O14976,0,0.034756653010845184,0.12083030492067337,0.02963915653526783,0.9857314283824368
False,3062316,Q9NRP7,0,0.034756653010845184,0.27902084589004517,0.09710412472486496,0.9857314283824368
False,4612,P08659,0,0.1364230066537857,0.344820499420166,0.3684810400009155,0.9788697598735934
False,4612,YP_001085402,0,0.1364230066537857,0.5120763182640076,0.4521406888961792,0.9788697598735934
False,4612,CAQ07474,0,0.1364230066537857,0.019460299983620644,0.05672585219144821,0.9788697598735934
False,4612,P9WH11,1,0.1364230066537857,0.558361291885376,0.35508963465690613,0.9788697598735934
False,104838,P08659,0,0.27936968207359314,0.344820499420166,0.4579426050186157,0.9617311172221306
False,104838,AAN87168,1,0.27936968207359314,0.5926563739776611,0.5489456057548523,0.9617311172221306
False,104838,Q9L4P2,1,0.27936968207359314,0.3969486653804779,0.4669906497001648,0.9617311172221306
False,104838,P0AD64,1,0.27936968207359314,0.6445649266242981,0.6640885472297668,0.9617311172221306
False,104838,Q53TY8,1,0.27936968207359314,0.26100680232048035,0.35183367133140564,0.9617311172221306
False,104838,Q0VTS0,1,0.27936968207359314,0.31550121307373047,0.42608949542045593,0.9617311172221306
False,104838,Q0VTR8,1,0.27936968207359314,0.3297698497772217,0.48673737049102783,0.9617311172221306
False,104838,Q08I33,1,0.27936968207359314,0.6353086829185486,0.4843349754810333,0.9617311172221306
False,104838,P42971,1,0.27936968207359314,0.37410229444503784,0.4020734131336212,0.9617311172221306
False,104838,Q0VTR6,1,0.27936968207359314,0.286479651927948,0.4747437536716461,0.9617311172221306
False,9642,P08659,0,0.06424342095851898,0.344820499420166,0.09655946493148804,0.9826834305572972
False,9642,AAG29538,0,0.06424342095851898,0.7305190563201904,0.1147804781794548,0.9826834305572972
False,9642,Q02499,0,0.06424342095851898,0.7174823880195618,0.10215841978788376,0.9826834305572972
False,9642,YP_815859,0,0.06424342095851898,0.36020976305007935,0.0964101254940033,0.9826834305572972
False,9642,ABJ55414,0,0.06424342095851898,0.3377346396446228,0.071443572640419,0.9826834305572972
False,9642,2A88_A,0,0.06424342095851898,0.8532158136367798,0.21067668497562408,0.9826834305572972
False,9642,AAN87168,0,0.06424342095851898,0.5926563739776611,0.12685392796993256,0.9826834305572972
False,9642,1C3B_A,0,0.06424342095851898,0.26030388474464417,0.041462890803813934,0.9826834305572972
False,9642,P04150,1,0.06424342095851898,0.07873260229825974,0.03782550245523453,0.9826834305572972
False,26987,P08659,0,0.17091694474220276,0.344820499420166,0.08647230267524719,0.9617687299678191
False,11192,P08659,1,0.9739652872085571,0.344820499420166,0.9822424650192261,0.9701591508983584
False,11192,P23415,1,0.9739652872085571,0.15844564139842987,0.972671627998352,0.9701591508983584
False,11192,P25713,1,0.9739652872085571,0.41847434639930725,0.9444481134414673,0.9701591508983584
False,11192,P29372,1,0.9739652872085571,0.31832945346832275,0.9761126041412354,0.9701591508983584
False,11192,P46736,1,0.9739652872085571,0.15193340182304382,0.9694969058036804,0.9701591508983584
False,11192,P30101,1,0.9739652872085571,0.35225212574005127,0.9807071685791016,0.9701591508983584
False,11192,P05160,1,0.9739652872085571,0.13046836853027344,0.9617810249328613,0.9701591508983584
False,5353788,P08659,0,0.08353853970766068,0.344820499420166,0.5255908966064453,0.9838238313466596
False,5353788,XP_717710,0,0.08353853970766068,0.6103458404541016,0.2881717085838318,0.9838238313466596
False,5353788,Q05DJ8,0,0.08353853970766068,0.33324554562568665,0.5320300459861755,0.9838238313466596
False,5353788,YP_815860,0,0.08353853970766068,0.6971467733383179,0.4920286238193512,0.9838238313466596
False,5353788,O76074,1,0.08353853970766068,0.15732905268669128,0.2828662395477295,0.9838238313466596
False,104865,P08659,0,0.2361525446176529,0.344820499420166,0.11170657724142075,0.9899255044683816
False,104865,Q99VQ4,0,0.2361525446176529,0.2710307538509369,0.0585678331553936,0.9899255044683816
False,2197,P08659,1,0.09066025912761688,0.344820499420166,0.12992116808891296,0.9950605861025488
False,2197,BAC78637,0,0.09066025912761688,0.5437471270561218,0.4744401276111603,0.9950605861025488
False,2197,1QCY_A,1,0.09066025912761688,0.41105329990386963,0.09793960303068161,0.9950605861025488
False,2197,Q99VQ4,0,0.09066025912761688,0.2710307538509369,0.1258615106344223,0.9950605861025488
False,2197,EDT84149,0,0.09066025912761688,0.39108946919441223,0.21620529890060425,0.9950605861025488
False,2197,CAA81943,0,0.09066025912761688,0.32106930017471313,0.18184064328670502,0.9950605861025488
False,2197,P38435,1,0.09066025912761688,0.30675825476646423,0.2615962624549866,0.9950605861025488
False,2197,P00734,1,0.09066025912761688,0.11243244260549545,0.10609880834817886,0.9950605861025488
False,3059,P08659,1,0.13649998605251312,0.344820499420166,0.299948126077652,0.9124100918646364
False,3059,O15455,1,0.13649998605251312,0.47008591890335083,0.49392104148864746,0.9124100918646364
False,3059,Q02499,1,0.13649998605251312,0.7174823880195618,0.24343368411064148,0.9124100918646364
False,3059,1QCY_A,1,0.13649998605251312,0.41105329990386963,0.13357770442962646,0.9124100918646364
False,3059,O60656,1,0.13649998605251312,0.4784788489341736,0.5800363421440125,0.9124100918646364
False,3059,AAH92442,0,0.13649998605251312,0.14284029603004456,0.08210273087024689,0.9124100918646364
False,3059,AAS58777,0,0.13649998605251312,0.22031541168689728,0.22085276246070862,0.9124100918646364
False,3059,P35354,1,0.13649998605251312,0.32653751969337463,0.21785776317119598,0.9124100918646364
False,3059,2WWY_A,0,0.13649998605251312,0.11455288529396057,0.15147487819194794,0.9124100918646364
False,3059,P9WH11,1,0.13649998605251312,0.558361291885376,0.2783510684967041,0.9124100918646364
False,3059,P23219,1,0.13649998605251312,0.26617541909217834,0.3992595672607422,0.9124100918646364
False,2803,P08659,0,0.39122822880744934,0.344820499420166,0.44443485140800476,0.979914359607724
False,2803,P35348,1,0.39122822880744934,0.15128935873508453,0.4394363462924957,0.979914359607724
False,2803,BAA05005,0,0.39122822880744934,0.32814115285873413,0.4586460590362549,0.979914359607724
False,2803,2O23_A,0,0.39122822880744934,0.7510704398155212,0.5789502263069153,0.979914359607724
False,2803,P04798,1,0.39122822880744934,0.3761443793773651,0.5708420276641846,0.979914359607724
False,2803,P08183,1,0.39122822880744934,0.2055407166481018,0.5276796221733093,0.979914359607724
False,2803,AAP13898,0,0.39122822880744934,0.6467761993408203,0.31068155169487,0.979914359607724
False,2803,P18089,1,0.39122822880744934,0.26099342107772827,0.5889855027198792,0.979914359607724
False,2803,O75751,1,0.39122822880744934,0.33112800121307373,0.6581767797470093,0.979914359607724
False,2803,Q9H015,1,0.39122822880744934,0.1831878274679184,0.5054121017456055,0.979914359607724
False,2968,P08659,0,0.13006825745105743,0.344820499420166,0.5744941830635071,0.9245000818259892
False,2968,NP_988635,0,0.13006825745105743,0.8251278400421143,0.493078351020813,0.9245000818259892
False,2968,P43681,1,0.13006825745105743,0.17937903106212616,0.47505706548690796,0.9245000818259892
False,2968,P22303,1,0.13006825745105743,0.28847309947013855,0.6065019965171814,0.9245000818259892
False,2968,P17787,1,0.13006825745105743,0.1238970011472702,0.6016755104064941,0.9245000818259892
False,5936,P08659,0,0.6458719372749329,0.344820499420166,0.7961640954017639,0.8763019588041439
False,5936,Q9F4F7,0,0.6458719372749329,0.3591480553150177,0.7552453279495239,0.8763019588041439
False,5936,P02787,1,0.6458719372749329,0.20263926684856415,0.692302942276001,0.8763019588041439
False,5355130,P08659,0,0.15243874490261078,0.344820499420166,0.3223044276237488,0.9116741230233284
False,2995,P08659,0,0.5743964314460754,0.344820499420166,0.4492604732513428,0.9850527180815032
False,2995,P08908,1,0.5743964314460754,0.20143815875053406,0.6491286158561707,0.9850527180815032
False,2995,P23975,1,0.5743964314460754,0.2557694911956787,0.5736789703369141,0.9850527180815032
False,2995,O15245,1,0.5743964314460754,0.15540650486946106,0.46121641993522644,0.9850527180815032
False,2995,P35498,0,0.5743964314460754,0.25137579441070557,0.7638448476791382,0.9850527180815032
False,2995,AAP13898,0,0.5743964314460754,0.6467761993408203,0.3172384798526764,0.9850527180815032
False,2995,P08912,1,0.5743964314460754,0.08754823356866837,0.3697665333747864,0.9850527180815032
False,2995,P02763,1,0.5743964314460754,0.3971043825149536,0.3225189745426178,0.9850527180815032
False,2995,P17405,1,0.5743964314460754,0.17453846335411072,0.33134496212005615,0.9850527180815032
False,5583,P08659,0,0.4451906085014343,0.344820499420166,0.18889501690864563,0.9862773854326
False,5583,BAC78637,0,0.4451906085014343,0.5437471270561218,0.5343713164329529,0.9862773854326
False,5583,BAA05005,0,0.4451906085014343,0.32814115285873413,0.32664284110069275,0.9862773854326
False,5583,2WWY_A,0,0.4451906085014343,0.11455288529396057,0.19111575186252594,0.9862773854326
False,5583,3F32_A,0,0.4451906085014343,0.4912392199039459,0.4427194893360138,0.9862773854326
False,5583,P0ABQ4,1,0.4451906085014343,0.4347784221172333,0.6609516739845276,0.9862773854326
False,5583,Q07422,1,0.4451906085014343,0.246589794754982,0.3722774386405945,0.9862773854326
False,5583,Q9HBH1,1,0.4451906085014343,0.49222731590270996,0.5458303689956665,0.9862773854326
False,5583,O30463,1,0.4451906085014343,0.409857839345932,0.33966562151908875,0.9862773854326
False,5988,P08659,0,0.3895140588283539,0.344820499420166,0.7513855695724487,0.9763699796714712
False,5988,CAQ07474,0,0.3895140588283539,0.019460299983620644,0.23682771623134613,0.9763699796714712
False,5988,O00244,1,0.3895140588283539,0.7306528091430664,0.7591599225997925,0.9763699796714712
False,5988,Q9L5C8,1,0.3895140588283539,0.6778408885002136,0.7343441247940063,0.9763699796714712
False,5988,Q9Y3I0,1,0.3895140588283539,0.5960321426391602,0.5120596885681152,0.9763699796714712
False,5988,Q59976,1,0.3895140588283539,0.718906819820404,0.5515550971031189,0.9763699796714712
False,5988,P22340,1,0.3895140588283539,0.7035935521125793,0.656007707118988,0.9763699796714712
False,71616,P08659,0,0.053060468286275864,0.344820499420166,0.053180091083049774,0.9474857506925572
False,71616,Q99VQ4,0,0.053060468286275864,0.2710307538509369,0.026731101796030998,0.9474857506925572
False,71616,P20813,1,0.053060468286275864,0.38466161489486694,0.15803299844264984,0.9474857506925572
False,71616,2WWY_A,0,0.053060468286275864,0.11455288529396057,0.0285056009888649,0.9474857506925572
False,71616,P10613,1,0.053060468286275864,0.19304300844669342,0.04606315493583679,0.9474857506925572
False,71616,Q96W81,1,0.053060468286275864,0.20662589371204376,0.04383791238069534,0.9474857506925572
False,4205,P08659,0,0.4152085483074188,0.344820499420166,0.35132381319999695,0.9512453252191536
False,4205,ABC47431,0,0.4152085483074188,0.6543888449668884,0.29650259017944336,0.9512453252191536
False,4205,AAD17299,0,0.4152085483074188,0.7016373872756958,0.4461750090122223,0.9512453252191536
False,4205,P31645,1,0.4152085483074188,0.22896087169647217,0.40637826919555664,0.9512453252191536
False,4205,P28335,1,0.4152085483074188,0.11137703061103821,0.38618579506874084,0.9512453252191536
False,4205,Q01959,1,0.4152085483074188,0.27237096428871155,0.5861045718193054,0.9512453252191536
False,4205,ADQ57959,0,0.4152085483074188,0.10219720005989075,0.08046360313892365,0.9512453252191536
False,4205,ABY84639,0,0.4152085483074188,0.6319092512130737,0.3167509436607361,0.9512453252191536
False,4205,P34969,1,0.4152085483074188,0.11488459259271622,0.2642269432544708,0.9512453252191536
False,4205,P07550,1,0.4152085483074188,0.17264847457408905,0.703217089176178,0.9512453252191536
False,4205,P28223,1,0.4152085483074188,0.2594003677368164,0.4432234764099121,0.9512453252191536
False,4205,P35462,1,0.4152085483074188,0.11163581162691116,0.5866662263870239,0.9512453252191536
False,6231,P08659,0,0.10133811086416245,0.344820499420166,0.19310247898101807,0.9882747166444324
False,6231,CAQ07474,0,0.10133811086416245,0.019460299983620644,0.029979282990098,0.9882747166444324
False,6231,1QCY_A,0,0.10133811086416245,0.41105329990386963,0.11355385929346085,0.9882747166444324
False,6231,2QQS_A,0,0.10133811086416245,0.36650699377059937,0.10329163819551468,0.9882747166444324
False,6231,1ZHH_B,0,0.10133811086416245,0.39167752861976624,0.21015267074108124,0.9882747166444324
False,6231,CAI16307,0,0.10133811086416245,0.13137401640415192,0.17959962785243988,0.9882747166444324
False,6231,CAA97545,0,0.10133811086416245,0.5074974894523621,0.20142410695552826,0.9882747166444324
False,6231,O95372,0,0.10133811086416245,0.3503328561782837,0.12822499871253967,0.9882747166444324
False,6231,Q9NPC2,0,0.10133811086416245,0.1652996987104416,0.16239288449287415,0.9882747166444324
False,5411,P08659,0,0.142744779586792,0.344820499420166,0.48066842555999756,0.984577049442422
False,5411,Q9F4F7,0,0.142744779586792,0.3591480553150177,0.3904954791069031,0.984577049442422
False,5411,2O23_A,0,0.142744779586792,0.7510704398155212,0.4225305914878845,0.984577049442422
False,5411,1C3B_A,0,0.142744779586792,0.26030388474464417,0.2220437377691269,0.984577049442422
False,5411,P35498,0,0.142744779586792,0.25137579441070557,0.7798203229904175,0.984577049442422
False,5411,Q92736,1,0.142744779586792,0.22686730325222015,0.4773412346839905,0.984577049442422
False,5311454,P08659,1,0.13976402580738068,0.344820499420166,0.29298925399780273,0.9675913661991318
False,5311454,XP_717710,0,0.13976402580738068,0.6103458404541016,0.24955715239048004,0.9675913661991318
False,5311454,Q99VQ4,0,0.13976402580738068,0.2710307538509369,0.280831903219223,0.9675913661991318
False,5311454,Q99928,1,0.13976402580738068,0.23229965567588806,0.330902636051178,0.9675913661991318
False,5311454,P07195,1,0.13976402580738068,0.3655042052268982,0.32909026741981506,0.9675913661991318
False,31264,P08659,0,0.4650856852531433,0.344820499420166,0.903982400894165,0.7789017056334974
False,31264,AAX80043,0,0.4650856852531433,0.20072385668754578,0.7703447341918945,0.7789017056334974
False,31264,P05091,1,0.4650856852531433,0.4424167275428772,0.8438526391983032,0.7789017056334974
False,5576,P08659,0,0.15312175452709198,0.344820499420166,0.786648154258728,0.9127236696332234
False,5576,Q9F4F7,0,0.15312175452709198,0.3591480553150177,0.6383985877037048,0.9127236696332234
False,5576,P08684,1,0.15312175452709198,0.6870488524436951,0.8086149096488953,0.9127236696332234
False,5576,P11712,1,0.15312175452709198,0.45146334171295166,0.7561652660369873,0.9127236696332234
False,5576,Q99VQ4,0,0.15312175452709198,0.2710307538509369,0.6301765441894531,0.9127236696332234
False,5576,O86157,0,0.15312175452709198,0.6091431379318237,0.6653152108192444,0.9127236696332234
False,5576,O43497,1,0.15312175452709198,0.299701988697052,0.5371862649917603,0.9127236696332234
False,5576,CAA81943,0,0.15312175452709198,0.32106930017471313,0.45590850710868835,0.9127236696332234
False,23667548,P08659,0,0.4359668493270874,0.344820499420166,0.9185266494750977,0.9856554192220977
False,4235,P08659,0,0.13979937136173248,0.344820499420166,0.2681441903114319,0.971147611531288
False,4235,CAQ07474,0,0.13979937136173248,0.019460299983620644,0.05115330219268799,0.971147611531288
False,4235,YP_815859,0,0.13979937136173248,0.36020976305007935,0.2334199845790863,0.971147611531288
False,4235,AAH92442,0,0.13979937136173248,0.14284029603004456,0.07453658431768417,0.971147611531288
False,4235,AAZ82016,0,0.13979937136173248,0.2338590919971466,0.14967165887355804,0.971147611531288
False,4235,P33261,1,0.13979937136173248,0.4105972945690155,0.29658952355384827,0.971147611531288
False,4235,AAA24585,0,0.13979937136173248,0.32602259516716003,0.28333625197410583,0.971147611531288
False,4235,ABY84639,0,0.13979937136173248,0.6319092512130737,0.18740321695804596,0.971147611531288
False,4235,1Y7V_A,1,0.13979937136173248,0.23818551003932953,0.15721692144870758,0.971147611531288
False,4235,P27338,1,0.13979937136173248,0.35154247283935547,0.16455209255218506,0.971147611531288
False,53708,P08659,0,0.08747030049562454,0.344820499420166,0.21101531386375427,0.950508556041998
False,53708,1DE9_A,0,0.08747030049562454,0.3375876247882843,0.20704273879528046,0.950508556041998
False,53708,NP_988635,0,0.08747030049562454,0.8251278400421143,0.22708339989185333,0.950508556041998
False,53708,CAC24715,0,0.08747030049562454,0.21051423251628876,0.10893731564283371,0.950508556041998
False,53708,O95372,0,0.08747030049562454,0.3503328561782837,0.25725144147872925,0.950508556041998
False,2088,P08659,0,0.08558866381645203,0.344820499420166,0.5856488943099976,0.8720848902053078
False,2088,1DE9_A,0,0.08558866381645203,0.3375876247882843,0.3163187801837921,0.8720848902053078
False,2088,1ME3_A,0,0.08558866381645203,0.48573383688926697,0.3895198106765747,0.8720848902053078
False,2088,P29074,1,0.08558866381645203,0.09292404353618622,0.29222041368484497,0.8720848902053078
False,2088,P23469,1,0.08558866381645203,0.18798188865184784,0.414265513420105,0.8720848902053078
False,36811,P08659,0,0.20925693213939667,0.344820499420166,0.17329862713813782,0.9709981304020132
False,36811,CAQ07474,0,0.20925693213939667,0.019460299983620644,0.06122405081987381,0.9709981304020132
False,36811,Q99VQ4,0,0.20925693213939667,0.2710307538509369,0.12877467274665833,0.9709981304020132
False,5281,P08659,0,0.9269147515296936,0.344820499420166,0.9520429968833923,0.9782038907164052
False,3341,P08659,0,0.34402361512184143,0.344820499420166,0.239133819937706,0.9716627553044428
False,3341,CAQ07474,1,0.34402361512184143,0.019460299983620644,0.05658026412129402,0.9716627553044428
False,3341,AAX80043,0,0.34402361512184143,0.20072385668754578,0.2938421368598938,0.9716627553044428
False,3341,P18089,1,0.34402361512184143,0.26099342107772827,0.48102694749832153,0.9716627553044428
False,3341,P21728,1,0.34402361512184143,0.1114610880613327,0.3001601994037628,0.9716627553044428
False,941651,P08659,0,0.27356386184692383,0.344820499420166,0.08275914192199707,0.9869244019597804
False,941651,ABC47431,0,0.27356386184692383,0.6543888449668884,0.1390615999698639,0.9869244019597804
False,941651,CAA96025,0,0.27356386184692383,0.2712094187736511,0.07818064838647842,0.9869244019597804
False,941651,1QCY_A,0,0.27356386184692383,0.41105329990386963,0.05498027428984642,0.9869244019597804
False,941651,AAC83551,0,0.27356386184692383,0.30624765157699585,0.06908465176820755,0.9869244019597804
False,941651,1ZHH_B,0,0.27356386184692383,0.39167752861976624,0.12120158225297928,0.9869244019597804
False,941651,O15245,1,0.27356386184692383,0.15540650486946106,0.11703785508871078,0.9869244019597804
False,11658860,P08659,0,0.5370543003082275,0.344820499420166,0.48990556597709656,0.9578613419706712
False,11658860,P33261,1,0.5370543003082275,0.4105972945690155,0.51563960313797,0.9578613419706712
False,16682734,P08659,0,0.6134622693061829,0.344820499420166,0.6653905510902405,0.9468850379773192
False,16682734,EMB09144,0,0.6134622693061829,0.5038323402404785,0.691403865814209,0.9468850379773192
False,16682734,Q99VQ4,0,0.6134622693061829,0.2710307538509369,0.6685016751289368,0.9468850379773192
False,16682734,P02787,1,0.6134622693061829,0.20263926684856415,0.5480225682258606,0.9468850379773192
False,5452,P08659,0,0.40992218255996704,0.344820499420166,0.11997493356466293,0.9619180346599409
False,5452,P35348,1,0.40992218255996704,0.15128935873508453,0.2621680796146393,0.9619180346599409
False,5452,NP_988635,0,0.40992218255996704,0.8251278400421143,0.22158153355121613,0.9619180346599409
False,5452,P33261,1,0.40992218255996704,0.4105972945690155,0.2885042428970337,0.9619180346599409
False,5452,P35368,1,0.40992218255996704,0.128451868891716,0.14744362235069275,0.9619180346599409
False,5452,P28223,1,0.40992218255996704,0.2594003677368164,0.1886926293373108,0.9619180346599409
False,5452,P21728,1,0.40992218255996704,0.1114610880613327,0.24000698328018188,0.9619180346599409
False,3103,P08659,0,0.14875240623950958,0.344820499420166,0.20486685633659363,0.9039016141961538
False,3103,CAQ07474,0,0.14875240623950958,0.019460299983620644,0.05164070054888725,0.9039016141961538
False,5482,P08659,0,0.22858373820781708,0.344820499420166,0.11492660641670227,0.963900557632042
False,5482,CAQ07474,0,0.22858373820781708,0.019460299983620644,0.03678051382303238,0.963900557632042
False,5482,P86926,0,0.22858373820781708,0.6109403371810913,0.15685486793518066,0.963900557632042
False,34359,P08659,0,0.1778016984462738,0.344820499420166,0.6820498108863831,0.9341965081697716
False,34359,EMB09144,0,0.1778016984462738,0.5038323402404785,0.6072964668273926,0.9341965081697716
False,34359,ABJ55414,0,0.1778016984462738,0.3377346396446228,0.4029480516910553,0.9341965081697716
False,34359,2QQS_A,1,0.1778016984462738,0.36650699377059937,0.34632277488708496,0.9341965081697716
False,34359,NP_652928,0,0.1778016984462738,0.37054550647735596,0.6677173376083374,0.9341965081697716
False,34359,CAA97545,0,0.1778016984462738,0.5074974894523621,0.6104239225387573,0.9341965081697716
False,34359,P9WQ59,0,0.1778016984462738,0.31932151317596436,0.509609043598175,0.9341965081697716
False,34359,P20711,1,0.1778016984462738,0.48385658860206604,0.611068606376648,0.9341965081697716
False,8400,P08659,0,0.1202993169426918,0.344820499420166,0.19589123129844666,0.9673292997142168
False,4688,P08659,0,0.2267761081457138,0.344820499420166,0.5776605010032654,0.9415871474929232
False,4688,P27338,1,0.2267761081457138,0.35154247283935547,0.3497398793697357,0.9415871474929232
False,4688,P21397,1,0.2267761081457138,0.27001452445983887,0.49837061762809753,0.9415871474929232
False,2993,P08659,0,0.08512689918279648,0.344820499420166,0.06620926409959793,0.9738198837973596
False,2993,NP_988635,0,0.08512689918279648,0.8251278400421143,0.19458100199699402,0.9738198837973596
False,2993,AAX80043,0,0.08512689918279648,0.20072385668754578,0.14456215500831604,0.9738198837973596
False,2993,Q9UGI6,0,0.08512689918279648,0.18521739542484283,0.08222267031669617,0.9738198837973596
